Date,Time,Latitude,Longitude,Number_of_Casualties,Road_Surface_Conditions,Weather_Conditions,Light_Conditions,Speed_Limit
2014-02-19,18:37:18,51.40756172182459,0.005198626149830576,2,Flood (Over 3cm of water),Raining,Daylight,60
2014-02-19,04:29:58,51.32241165329956,0.13702270263826277,4,Snow,Fine,Daylight,20
2014-02-19,05:56:51,51.46346307288393,-0.14098888925853226,2,Wet / Damp,Fog,Darkness - lights lit,70
2014-02-19,14:02:57,51.32103658849627,-0.4029978302940875,2,Dry,Fine,Darkness - lights unlit,60
2014-02-19,04:24:27,51.52019698778637,-0.05274581791261007,3,Snow,Raining,Darkness - lights lit,20
2014-02-19,17:21:41,51.42291745729692,-0.2879651770309259,3,Frost / ice,Raining,Daylight,60
2014-02-19,03:57:46,51.51344096061017,-0.19245352205667982,1,Dry,Fine,Darkness - lights lit,20
2014-02-19,10:57:02,51.353718785758076,-0.4860680768470192,1,Flood (Over 3cm of water),Fog,Daylight,60
2014-02-20,09:46:48,51.67305198629575,-0.19376752966569333,2,Dry,Fog,Daylight,40
2014-02-20,08:40:13,51.65780849741998,0.14704088490836376,3,Flood (Over 3cm of water),Raining,Daylight,40
2014-02-20,02:02:47,51.37599860368091,-0.06582210644939612,1,Dry,Fine,Daylight,30
2014-02-20,21:57:06,51.4373777133176,-0.49215957845282315,1,Wet / Damp,Snowing,Darkness - lights unlit,70
2014-02-20,09:49:22,51.545397108740794,-0.12412494380812217,3,Flood (Over 3cm of water),Snowing,Daylight,60
2014-02-20,14:19:48,51.33827448292236,-0.26683868188367404,1,Flood (Over 3cm of water),Raining,Daylight,60
2014-02-20,10:38:05,51.44182712844646,-0.11795947568226306,4,Snow,Fog,Daylight,70
2014-02-20,20:45:55,51.4004449147276,-0.17624582284169832,4,Dry,Snowing,Darkness - lights lit,70
2014-02-20,19:57:26,51.66620669148668,0.24558337564590527,3,Flood (Over 3cm of water),Fine,Darkness - lights unlit,60
2014-02-21,10:05:07,51.641004254515686,-0.46705816082958734,3,Flood (Over 3cm of water),Other,Daylight,30
2014-02-21,22:18:00,51.53193309650675,0.046870409025545845,1,Dry,Other,Darkness - lights lit,20
2014-02-21,05:31:07,51.50813853474863,0.18082127704139328,2,Dry,Fog,Daylight,70
2014-02-21,15:42:03,51.67229031781816,0.26739086772038034,5,Frost / ice,Other,Darkness - lights unlit,40
2014-02-21,23:22:41,51.67297111319153,-0.3578910187645633,4,Snow,Fine,Darkness - lights unlit,30
2014-02-21,01:46:18,51.68773205014067,-0.07495615842704484,4,Flood (Over 3cm of water),Raining,Darkness - lights unlit,40
2014-02-21,23:31:25,51.35015155364327,-0.46512833814623045,3,Dry,Raining,Darkness - lights unlit,50
2014-02-21,21:22:38,51.36422312430527,-0.10065318043592919,2,Flood (Over 3cm of water),Fine,Darkness - lights lit,30
2014-02-21,07:45:26,51.570694679471956,-0.39963352836721444,3,Frost / ice,Raining,Darkness - lights unlit,30
2014-02-22,03:39:40,51.51657379064394,0.1703173397589708,1,Frost / ice,Fine,Darkness - lights lit,40
2014-02-22,10:15:31,51.30738636195729,-0.40890399791570814,2,Flood (Over 3cm of water),Fine,Darkness - lights lit,60
2014-02-22,06:40:14,51.3247900143958,-0.08936931169080375,1,Snow,Other,Darkness - lights unlit,50
2014-02-22,22:11:12,51.65523215290352,-0.08312314480579697,4,Wet / Damp,Other,Darkness - lights lit,40
2014-02-22,16:15:02,51.647548318215755,0.2773203983452843,3,Flood (Over 3cm of water),Fog,Darkness - lights lit,30
2014-02-22,01:31:10,51.44290836879842,0.023984555231110538,3,Frost / ice,Other,Darkness - lights unlit,60
2014-02-22,04:09:13,51.656420246772214,-0.2697277655385585,5,Snow,Raining,Daylight,50
2014-02-22,10:41:47,51.53747002975916,-0.3073605520494892,2,Dry,Other,Daylight,60
2014-02-22,01:48:43,51.62236225880756,-0.3974014354839481,4,Snow,Fine,Darkness - lights lit,40
2014-02-22,15:53:10,51.47097242846409,0.10521177923924763,5,Snow,Other,Darkness - lights unlit,60
2014-02-23,13:16:01,51.34535933093796,0.05260532494587089,5,Flood (Over 3cm of water),Raining,Darkness - lights unlit,30
2014-02-23,08:39:29,51.473490825058406,-0.012098298153515208,3,Snow,Fog,Darkness - lights unlit,30
2014-02-23,12:40:41,51.48291991919876,-0.46732764564000934,2,Dry,Snowing,Daylight,20
2014-02-23,06:23:10,51.52037767753624,0.11026309311543558,3,Flood (Over 3cm of water),Fine,Darkness - lights lit,50
2014-02-23,08:14:21,51.342233085161766,0.01351006171878344,2,Frost / ice,Raining,Darkness - lights unlit,40
2014-02-23,03:43:39,51.69656074521985,0.27111109448839077,5,Dry,Raining,Darkness - lights lit,60
2014-02-23,04:00:57,51.39765472832276,-0.030238296098550332,1,Flood (Over 3cm of water),Snowing,Darkness - lights unlit,70
2014-02-23,18:46:40,51.37942096141484,-0.2568384746706335,4,Flood (Over 3cm of water),Fog,Darkness - lights unlit,30
2014-02-23,21:08:22,51.51072116754237,-0.19478355824854376,5,Wet / Damp,Fine,Darkness - lights unlit,20
2014-02-24,09:11:25,51.51488327175795,-0.359327435697414,3,Dry,Fog,Darkness - lights lit,40
2014-02-24,14:04:14,51.4759282951333,0.07833134576110812,4,Snow,Snowing,Daylight,30
2014-02-24,01:42:10,51.6087568585301,0.0661773280173803,5,Dry,Fine,Daylight,40
2014-02-24,00:34:02,51.50666176029144,-0.339479987617859,2,Dry,Other,Darkness - lights lit,30
2014-02-24,19:28:54,51.543878182057995,-0.37320854145417715,3,Wet / Damp,Fog,Darkness - lights unlit,40
2014-02-24,11:56:22,51.589498554163114,-0.43839605343824434,5,Snow,Other,Daylight,30
2014-02-24,18:06:25,51.31001004062554,0.22958059494540695,2,Wet / Damp,Fine,Daylight,70
2014-02-24,09:17:57,51.52825767301802,-0.3135441330441191,2,Wet / Damp,Snowing,Darkness - lights lit,70
2014-02-24,14:38:29,51.65367778849135,-0.22466917859855684,2,Wet / Damp,Other,Darkness - lights lit,70
2014-02-25,07:58:36,51.30695549717017,-0.27559639329800745,4,Dry,Other,Darkness - lights lit,70
2014-02-25,21:42:17,51.46207284152038,-0.16910031791136715,3,Wet / Damp,Raining,Darkness - lights unlit,60
2014-02-25,10:00:18,51.670490980082334,0.07123903950598665,2,Frost / ice,Fine,Darkness - lights unlit,50
2014-02-25,02:14:21,51.441261760913015,0.1964765069810276,5,Snow,Snowing,Darkness - lights lit,30
2014-02-25,02:23:29,51.483491529680094,-0.3539210003771679,2,Snow,Raining,Darkness - lights lit,40
2014-02-25,09:49:31,51.692616557217725,0.04912987499293209,3,Wet / Damp,Fog,Daylight,30
2014-02-25,23:03:41,51.379729543580225,-0.21795028620601187,4,Dry,Snowing,Daylight,20
2014-02-25,05:46:45,51.32610207565,0.28442173463783427,2,Flood (Over 3cm of water),Raining,Darkness - lights lit,70
2014-02-25,02:10:57,51.64376903634452,-0.2608646725727385,5,Flood (Over 3cm of water),Fog,Darkness - lights lit,60
2014-02-26,03:13:40,51.64738613648495,-0.494245635193712,3,Dry,Snowing,Darkness - lights lit,70
2014-02-26,02:16:17,51.488831133872004,-0.08748802078412382,2,Wet / Damp,Raining,Daylight,70
2014-02-26,08:21:51,51.50568286979092,-0.3794151325792498,4,Wet / Damp,Snowing,Daylight,20
2014-02-26,23:23:01,51.634322547847134,-0.46440445854528073,1,Frost / ice,Other,Darkness - lights unlit,40
2014-02-26,03:17:06,51.59542379924632,0.05861538555816681,5,Flood (Over 3cm of water),Raining,Daylight,30
2014-02-26,03:51:30,51.406059600886806,0.08580742600676527,2,Flood (Over 3cm of water),Other,Daylight,30
2014-02-26,22:53:48,51.306757342028604,-0.13144078950679794,2,Snow,Raining,Darkness - lights lit,20
2014-02-26,16:07:11,51.49188006501342,0.04150841340526179,1,Wet / Damp,Other,Darkness - lights lit,50
2014-02-26,20:50:20,51.64356493043826,-0.06940844140229285,3,Dry,Fine,Darkness - lights unlit,60
2014-02-27,01:31:35,51.65833387067607,0.0038408861775452996,1,Wet / Damp,Other,Darkness - lights lit,30
2014-02-27,07:54:41,51.682490478830466,-0.02263682144963103,3,Wet / Damp,Fine,Darkness - lights lit,30
2014-02-27,03:07:47,51.651825295045114,0.03265821124447388,2,Frost / ice,Snowing,Daylight,40
2014-02-27,01:52:23,51.53201742211924,-0.340295481061463,1,Dry,Fog,Darkness - lights lit,20
2014-02-27,15:13:20,51.47784223969444,-0.2850347039706398,2,Frost / ice,Fog,Daylight,40
2014-02-27,13:32:53,51.60993993861364,-0.1480294803938464,1,Frost / ice,Fog,Daylight,60
2014-02-27,15:50:42,51.59592865374624,-0.14309759246465087,2,Frost / ice,Fine,Darkness - lights lit,30
2014-02-27,13:44:36,51.51525737203258,0.1195293692695234,2,Frost / ice,Fog,Darkness - lights lit,20
2014-02-27,07:55:52,51.33493094902339,-0.20608507261637438,2,Wet / Damp,Fog,Daylight,70
2014-02-28,18:07:22,51.67043253871477,-0.3699958751526541,4,Snow,Other,Darkness - lights unlit,20
2014-02-28,12:42:52,51.48224101500067,-0.2988272236071393,1,Wet / Damp,Fog,Darkness - lights lit,20
2014-02-28,12:08:50,51.4453335127665,-0.3282131980926173,4,Frost / ice,Fine,Daylight,60
2014-02-28,08:02:28,51.55182695806751,0.0853280154048176,2,Frost / ice,Other,Daylight,50
2014-02-28,21:11:51,51.569535184466794,-0.12372830829921433,5,Snow,Fine,Darkness - lights lit,50
2014-02-28,19:11:33,51.38427516681212,0.06690455837678677,3,Flood (Over 3cm of water),Raining,Daylight,50
2014-02-28,19:12:03,51.634775537923986,-0.16702425539389842,1,Dry,Fog,Darkness - lights lit,40
2014-02-28,04:35:35,51.41597483746495,0.21178848200312417,1,Frost / ice,Fine,Darkness - lights unlit,40
2014-02-28,18:28:10,51.37467357036572,0.2868162461781877,3,Frost / ice,Fine,Darkness - lights unlit,60
2014-03-01,12:56:02,51.4625599411418,0.03587400696208931,4,Wet / Damp,Other,Daylight,20
2014-03-01,16:15:35,51.592224032358985,0.1910500457889751,3,Frost / ice,Raining,Darkness - lights lit,50
2014-03-01,11:27:49,51.686183271375924,-0.09365338626234987,5,Frost / ice,Raining,Darkness - lights lit,30
2014-03-01,22:24:34,51.62371250574858,0.24769667228312642,2,Dry,Fog,Darkness - lights unlit,50
2014-03-01,11:47:42,51.67613935106808,0.16526918853826245,3,Wet / Damp,Snowing,Darkness - lights unlit,60
2014-03-01,00:52:07,51.35624232163061,0.29342285741283136,3,Flood (Over 3cm of water),Snowing,Darkness - lights lit,50
2014-03-01,06:25:47,51.32847071954547,-0.001525011737775528,2,Frost / ice,Other,Daylight,30
2014-03-01,12:38:48,51.52308190476267,0.12336539221458287,1,Frost / ice,Fog,Darkness - lights lit,30
2014-03-01,21:24:55,51.416118993217616,-0.0657054880174292,5,Flood (Over 3cm of water),Other,Daylight,30
2014-03-01,19:08:51,51.63122198918771,-0.2927039165828617,3,Snow,Fog,Daylight,60
2014-03-02,18:26:21,51.56879514856093,-0.21619586309619382,3,Flood (Over 3cm of water),Raining,Darkness - lights lit,50
2014-03-02,17:42:29,51.68829126559432,0.21520433178505294,1,Flood (Over 3cm of water),Snowing,Darkness - lights lit,60
2014-03-02,10:44:32,51.40191694229252,-0.45524164272110357,5,Wet / Damp,Fine,Darkness - lights unlit,70
2014-03-02,03:48:51,51.494313645742096,-0.026816091140473453,2,Flood (Over 3cm of water),Snowing,Darkness - lights unlit,30
2014-03-02,15:08:32,51.50049619097014,-0.20201277399671308,2,Wet / Damp,Fog,Darkness - lights unlit,50
2014-03-02,14:10:24,51.39567071794295,-0.1906459695955554,4,Flood (Over 3cm of water),Snowing,Daylight,40
2014-03-02,01:03:52,51.5360373597952,0.20765696513101384,5,Frost / ice,Fine,Darkness - lights unlit,60
2014-03-02,08:58:52,51.477314394431694,0.18305789963698127,5,Frost / ice,Raining,Darkness - lights lit,40
2014-03-02,03:27:47,51.47868862239595,-0.020926099542025067,3,Snow,Raining,Daylight,70
2014-03-03,11:23:45,51.445094659188996,-0.2816649220765328,4,Flood (Over 3cm of water),Fog,Darkness - lights unlit,40
2014-03-03,03:38:27,51.30677174097021,-0.11963492307038076,2,Dry,Snowing,Darkness - lights lit,20
2014-03-03,21:39:54,51.50883809476591,-0.17336528496862713,5,Flood (Over 3cm of water),Fog,Darkness - lights lit,30
2014-03-03,12:04:41,51.43409913428013,-0.21710557663800373,5,Dry,Snowing,Darkness - lights unlit,70
2014-03-03,00:43:01,51.30052794759373,-0.4177715371541629,1,Flood (Over 3cm of water),Other,Darkness - lights lit,40
2014-03-03,20:51:58,51.42317748306477,-0.06550889062774368,2,Wet / Damp,Fog,Darkness - lights lit,60
2014-03-03,14:20:38,51.4114513332359,-0.2585349617004131,1,Frost / ice,Snowing,Darkness - lights lit,30
2014-03-03,02:20:18,51.457379261289454,0.028646354342022784,4,Dry,Other,Darkness - lights unlit,70
2014-03-03,08:05:13,51.35274079585736,-0.2446368513395754,5,Dry,Fog,Darkness - lights lit,30
2014-03-04,23:26:03,51.503073529854035,-0.15506920549215858,4,Flood (Over 3cm of water),Raining,Daylight,70
2014-03-04,17:30:44,51.57697614100725,-0.458111700644474,1,Frost / ice,Other,Darkness - lights lit,60
2014-03-04,22:12:35,51.55207422762183,0.29403045592438215,2,Snow,Fog,Darkness - lights lit,50
2014-03-04,16:57:10,51.62150197902768,-0.09391169337985933,5,Dry,Fine,Darkness - lights unlit,60
2014-03-04,03:16:54,51.480803315194834,-0.48060992466866176,2,Frost / ice,Raining,Darkness - lights lit,50
2014-03-04,02:47:04,51.50763669213589,-0.06701547299108473,4,Frost / ice,Other,Darkness - lights unlit,30
2014-03-04,17:34:48,51.624160776343594,0.19628319944451977,3,Dry,Snowing,Darkness - lights unlit,60
2014-03-04,16:03:56,51.47108046832769,0.11804170741296216,2,Wet / Damp,Fine,Darkness - lights unlit,40
2014-03-04,02:03:55,51.58063973995984,0.06072534730356327,2,Wet / Damp,Snowing,Darkness - lights unlit,60
2014-03-05,18:38:04,51.4738409474872,-0.3884282763207721,2,Flood (Over 3cm of water),Fine,Darkness - lights lit,40
2014-03-05,19:36:41,51.46709447780462,0.026189663189977952,5,Flood (Over 3cm of water),Fog,Darkness - lights lit,40
2014-03-05,00:56:47,51.60408224981167,0.11303870240980829,4,Frost / ice,Fog,Darkness - lights unlit,30
2014-03-05,09:09:00,51.36993476618648,-0.042064748827602694,4,Dry,Snowing,Darkness - lights unlit,50
2014-03-05,01:34:26,51.43543438877663,0.2141992036162813,5,Wet / Damp,Snowing,Darkness - lights unlit,50
2014-03-05,10:18:42,51.38966891069876,-0.27840817457209166,2,Frost / ice,Snowing,Darkness - lights unlit,40
2014-03-05,06:58:12,51.44364397718704,-0.30628424020859957,2,Wet / Damp,Other,Darkness - lights lit,50
2014-03-05,21:00:45,51.39214992894641,0.19565579595411686,3,Dry,Raining,Daylight,60
2014-03-05,07:21:45,51.53176225243466,0.0003185943931619528,2,Wet / Damp,Snowing,Darkness - lights lit,40
2014-03-06,10:11:53,51.61926832104714,-0.4988422235832005,1,Snow,Fog,Darkness - lights unlit,40
2014-03-06,15:06:27,51.61464522448716,-0.21749487319115796,2,Flood (Over 3cm of water),Fog,Darkness - lights unlit,20
2014-03-06,11:59:29,51.44580038581952,0.18628478865173959,3,Wet / Damp,Snowing,Darkness - lights unlit,60
2014-03-06,20:21:22,51.69550416235771,-0.47814439068660536,1,Dry,Snowing,Darkness - lights unlit,50
2014-03-06,21:31:51,51.53754174588232,-0.4974016573907929,3,Dry,Fog,Daylight,50
2014-03-06,14:22:22,51.459760120711316,-0.2749925675798962,3,Snow,Other,Darkness - lights unlit,20
2014-03-06,11:15:22,51.63421571169657,0.23120002960742236,4,Dry,Fine,Daylight,60
2014-03-06,22:32:12,51.59194960505706,0.22118206517601313,5,Snow,Fog,Darkness - lights lit,30
2014-03-06,01:04:40,51.59971013472964,-0.08499044335879363,3,Frost / ice,Fine,Daylight,30
2014-03-07,12:04:14,51.378455739893546,-0.05741050308830187,2,Wet / Damp,Snowing,Darkness - lights lit,60
2014-03-07,15:28:31,51.48732972294742,-0.23439359094624895,4,Dry,Raining,Daylight,50
2014-03-07,12:05:39,51.64473125232984,-0.3050106703777521,1,Flood (Over 3cm of water),Snowing,Darkness - lights unlit,70
2014-03-07,18:58:41,51.5016152030515,0.1521774833696946,5,Wet / Damp,Snowing,Daylight,30
2014-03-07,04:06:39,51.57338109736842,-0.41496411160028684,4,Snow,Snowing,Darkness - lights unlit,70
2014-03-07,16:41:42,51.535173493213705,-0.11011650329709138,3,Wet / Damp,Fog,Daylight,70
2014-03-07,14:05:26,51.63694271508736,0.007517807597667625,4,Wet / Damp,Fog,Darkness - lights lit,30
2014-03-07,13:33:04,51.41382433590464,-0.41705576770317665,2,Dry,Raining,Daylight,50
2014-03-07,12:02:13,51.530190111154546,-0.08431432362212304,2,Flood (Over 3cm of water),Fine,Daylight,60
2014-03-08,11:20:28,51.34929386720392,-0.03798296967004544,2,Frost / ice,Fine,Darkness - lights lit,20
2014-03-08,19:18:46,51.57608431067979,0.09399684840589184,5,Flood (Over 3cm of water),Fine,Daylight,60
2014-03-08,15:06:02,51.592787135341084,-0.31213116068197366,4,Snow,Snowing,Darkness - lights lit,20
2014-03-08,14:59:57,51.317134928475596,-0.2653379973673934,4,Flood (Over 3cm of water),Raining,Daylight,70
2014-03-08,13:59:01,51.57031638545119,-0.04438308269357322,3,Flood (Over 3cm of water),Snowing,Darkness - lights lit,70
2014-03-08,05:17:53,51.465876061666314,0.28650112798529137,1,Snow,Raining,Darkness - lights lit,60
2014-03-08,04:02:29,51.34963875044387,-0.32600545374390844,2,Flood (Over 3cm of water),Other,Darkness - lights unlit,30
2014-03-08,23:16:35,51.467963019079384,0.28872306169877127,1,Frost / ice,Fog,Darkness - lights lit,70
2014-03-08,15:48:40,51.37769317187823,0.07147402644358503,1,Wet / Damp,Snowing,Darkness - lights lit,40
2014-03-09,23:42:06,51.46622381284933,0.16086565570401856,2,Frost / ice,Other,Darkness - lights unlit,40
2014-03-09,20:58:35,51.45373561118341,-0.42828698541092863,2,Wet / Damp,Fine,Darkness - lights unlit,50
2014-03-09,05:38:36,51.59535665477443,-0.2596638500554942,3,Wet / Damp,Other,Darkness - lights lit,60
2014-03-09,07:16:23,51.60968622326654,-0.4538109762792152,5,Flood (Over 3cm of water),Fog,Darkness - lights unlit,60
2014-03-09,06:50:24,51.54281146175382,-0.20276240399745982,2,Wet / Damp,Fog,Darkness - lights lit,50
2014-03-09,17:21:55,51.30907473687298,0.2850317279360416,1,Snow,Fog,Darkness - lights lit,50
2014-03-09,23:49:41,51.6724089116284,-0.41578155023492924,3,Frost / ice,Other,Daylight,20
2014-03-09,12:58:25,51.57449331203858,-0.0501017741030404,4,Wet / Damp,Fine,Darkness - lights lit,20
2014-03-09,07:25:56,51.31367817996847,-0.49514350174895017,3,Flood (Over 3cm of water),Snowing,Darkness - lights unlit,40
2014-03-09,16:46:30,51.62753315968565,0.07014625283525022,2,Flood (Over 3cm of water),Fine,Daylight,30
2014-03-10,18:59:29,51.380106461887195,-0.34224584610236713,2,Flood (Over 3cm of water),Raining,Daylight,60
2014-03-10,19:40:21,51.531688475828446,-0.39633237030018964,5,Dry,Raining,Darkness - lights unlit,40
2014-03-10,02:39:49,51.48665374798007,-0.23038575027136987,3,Frost / ice,Snowing,Darkness - lights unlit,40
2014-03-10,03:55:16,51.46793551294203,0.11683543835118526,2,Flood (Over 3cm of water),Fog,Daylight,30
2014-03-10,20:19:41,51.65588548804976,-0.41470953095103136,1,Snow,Snowing,Darkness - lights unlit,40
2014-03-10,12:26:26,51.474944516625044,-0.31612880336104365,1,Flood (Over 3cm of water),Other,Darkness - lights unlit,40
2014-03-10,21:13:45,51.33013764702926,-0.4932284627061524,3,Dry,Fog,Darkness - lights lit,30
2014-03-10,08:24:46,51.67865549088599,0.27473189015649446,5,Frost / ice,Snowing,Darkness - lights unlit,40
2014-03-10,04:26:34,51.66821409249585,-0.02628352000890888,3,Wet / Damp,Snowing,Darkness - lights lit,60
2014-03-11,07:23:59,51.57377307583264,0.07591970910775958,5,Frost / ice,Other,Darkness - lights unlit,50
2014-03-11,04:46:45,51.48715701125281,0.02110653692481168,1,Wet / Damp,Other,Darkness - lights unlit,30
2014-03-11,15:44:37,51.337143789177404,-0.3845083529042605,2,Wet / Damp,Fine,Darkness - lights unlit,70
2014-03-11,09:08:50,51.616299247430995,-0.02404804880480471,4,Flood (Over 3cm of water),Raining,Darkness - lights unlit,50
2014-03-11,20:21:53,51.33019116576961,-0.3948675238869903,2,Snow,Snowing,Daylight,60
2014-03-11,05:05:16,51.32744039395806,-0.17901083682949764,1,Snow,Fine,Daylight,70
2014-03-11,07:35:04,51.514953536975746,-0.04482949125976554,1,Flood (Over 3cm of water),Fog,Darkness - lights unlit,40
2014-03-11,23:42:46,51.36405129607385,-0.05289510871827524,2,Dry,Fog,Daylight,40
2014-03-11,03:43:23,51.303092106936134,-0.4047412592138072,2,Wet / Damp,Raining,Darkness - lights unlit,70
2014-03-12,22:14:12,51.46924537239831,-0.47245122428278225,1,Snow,Fog,Darkness - lights unlit,70
2014-03-12,23:30:27,51.354886892644025,0.13858745109905113,2,Frost / ice,Raining,Darkness - lights lit,40
2014-03-12,20:24:55,51.364206166112275,0.08073794959680425,4,Dry,Fog,Darkness - lights lit,50
